,Title,Link,Genre,Author,Description
88,"Php, Mysql, Javascript & Html5 All-In-One For Dummies",https://khosachonline.com/sach/php-mysql-javascript-and-html5-all-in-one-for-dummies,Công Nghệ Thông Tin,"Steve Suehring, Janet Valade","Get the basics on four key web programming tools in one great book!
PHP, JavaScript, and HTML5 are essential programming languages for creating dynamic websites that work with the MySQL database. PHP and MySQL provide a robust, easy-to-learn, open-source solution for creating superb e-commerce sites and content management. JavaScript and HTML5 add support for the most current multimedia effects. This one-stop guide gives you what you need to know about all four! Seven self-contained minibooks cover web technologies, HTML5 and CSS3, PHP programming, MySQL databases, JavaScript, PHP with templates, and web applications.
Addresses how PHP, MySQL, JavaScript, and HTML5 are vital tools for creating dynamic, database-driven websites and are especially important for e-commerce sites
Serves as essential reading for web designers who are new to these technologies, offering a crash course covering all of these powerful technologies in this handy volume of seven self-contained minibooks
Covers how to program in PHP and how to create and administer a MySQL database as well as how to manipulate MySQL data via a web interface
Shows how to create a secure website and how to code popular e-business applications such as login programs and shopping carts
With seven books in one, PHP, MySQL, JavaScript & HTML5 All-in-One For Dummies will turn your website into the center of attention in no time at all."
89,Kỹ Thuật Làm Giá Đỗ,https://khosachonline.com/sach/ky-thuat-lam-gia-do,Nông - Lâm - Ngư,Nguyễn Hữu Hoàng - Lương Xuân Lâm,"Không phải ai cũng biết lựa chọn để mua được loại giá đỗ đạt tiêu chuẩn thơm ngon, mát, bổ và an toàn cho gia đình mình. Cuốn sách Kỹ thuật làm giá đỗ sẽ cung cấp cho các bà nội trợ những kỹ năng đó. Đặc biệt, để đảm bảo lượng dinh dưỡng các bạn có thể tự làm giá cho gia đình mình. Không chỉ có vậy, cuốn sách còn cung cấp kỹ thuật làm giá đỗ dành cho người sản xuất chuyên nghiệp, giúp các bạn làm ra được những mẻ giá đảm bảo về chất lượng và năng suất. Bên cạnh đó, cuốn sách còn giới thiệu cách thức bảo quản giá đỗ cũng như một món ăn được chế biến từ giá đỗ."
90,Kỹ Thuật Trồng Rau Sạch Trồng Rau Ăn Quả,https://khosachonline.com/sach/ky-thuat-trong-rau-sach-trong-rau-an-qua,Nông - Lâm - Ngư,Tạ Thu Cúc,"Vấn đề cơ bản nhất, rau sạch (rau hữu cơ) được hiểu là loại rau canh tác trong điều kiện hoàn toàn tự nhiên… Cụ thể: Không bón phân hoá học; không phun thuốc bảo vệ thực vật hoá học; không sử dụng thuốc trừ sâu; không phun thuốc kích thích sinh trưởng; phân bón hoàn toàn là phân hữu cơ (bón gốc và bón qua lá); không dùng hóa chất bảo quản.
Nếu vườn rau xuất hiện sâu bệnh phải dùng côn trùng có ích diệt sâu, hoặc con người phải trực tiếp bắt sâu. Ngoài ra, không tưới rau bằng nước thải của thành phố, vì nước thải công nghiệp và nước thải sinh hoạt có chứa nhiều hóa chất ô nhiễm và vi trùng gây bệnh."
91,"Kỹ Thuật Mới Về Chăn Nuôi Lợn Ở Nông Hộ, Trang Trại Và Một Số Bệnh Thường Gặp",https://khosachonline.com/sach/ky-thuat-moi-ve-chan-nuoi-lon-o-nong-ho-trang-trai-va-mot-so-benh-thuong-gap,Nông - Lâm - Ngư,Lê Hồng Mận,"Kỹ thuật mới chăn nuôi lợn ở nông hộ, trang trại và phòng chữa bệnh thường gặp"" giới thiệu với các nông hộ, trang trại có nuôi lợn nái tham khảo. Nội dung chủ yếu là chọn giống, dinh dưỡng thức ăn, các biện pháp kỹ thuật chăn nuôi thú y và tổ chức quản lý chăn nuôi lợn nái, lợn con theo mẹ, lợn đực giống, trong đó có nhiều tiến bộ kỹ thuật mới đạt được trong nghiên cứu, sản xuất thử nghiệm... được chuyển giao ứng dụng vào sản xuất chăn nuôi."
92,Giáo Trình Mô Đun Khai Thác Và Tiêu Thụ Sản Phẩm,https://khosachonline.com/sach/giao-trinh-mo-dun-khai-thac-va-tieu-thu-san-pham,Nông - Lâm - Ngư,Đoàn Thị Vân Anh,"Trình bày các vấn đề về chuẩn bị điều kiện khai thác; khai thác lâm sản, vận chuyển lâm sản, tiêu thụ sản phẩm lâm sản...Giáo trình Khai thác và tiêu thụ sản phẩm tổng hợp những kiến thức, kỹ năng cần có của nghề sản xuất lâm nghiệp quy mô nhỏ, cập nhật những tiến bộ của khoa học kỹ thuật và thực tế sản xuất nông lâm sản trên quy mô nhỏ trên cả nước, do đó có thể coi là cẩm nang cho người đã đang và sẽ sản xuất và kinh doanh các sản phẩm nông lâm sản. Mời bạn đọc tham khảo."
93,Kỹ Thuật Mới Nuôi Thủy Đặc Sản Nước Ngọt,https://khosachonline.com/sach/ky-thuat-moi-nuoi-thuy-dac-san-nuoc-ngot,Nông - Lâm - Ngư,Ngô Trong Lư,"Nhằm góp phần thực hiện chương trình phát triển nuôi trồng thủy sản 1999-2010 vừa được Chính phủ phê duyệt; Dựa vào các kết quả điều tra nghiên cứu, thực nghiệm của các Viện, trường học, các Trung tâm khuyến ngư một số tỉnh và thông tin gần đây về nuôi thủy sản của một số nước trong khu vực, hai tác giả Ngô Trọng Lư và Thái Bá Hồ đã biên soạn cuốn sách Kỹ Thuật Nuôi Thủy Đặc Sản Nước Ngọt. Nội dung cuốn sách sẽ giới thiệu đến các bạn sơ lược về đặc điểm sinh học, kỹ thuật sản xuất giống, nuôi một số loài cá đang chiếm sản lượng lớn như cá: mè, trôi, trắm, chép, rôphi, tra, trê... và một số đặc sản quý hiếm đang có nguy cơ bị diệt chủng như: cà cuống, cá chiên, lăng, ngạnh...
Kỹ Thuật Nuôi Thủy Đặc Sản Nước Ngọt nêu một số đối tượng thủy sản nuôi chính, thích hợp với vùng nước ngọt, có giá trị cao và tiêu thụ khá rộng rãi trong và ngoài nước như: cá bống tượng, cá rô đồng, cá sặt rằn, cá lóc, cá thát lát... góp phần đưa nuôi thủy đặc sản nước ngọt vào vị trí tương xứng với tiềm năng lợi thế của nó. Hy vọng cuốn sách này sẽ giúp ích được nhiều cho các bạn trong việc nuôi trồng thủy đặc sản nước ngọt. 
Nội dung gồm 5 phần :
# Phần 1: Hiện trạng và triển vọng phát triển nghề nuôi thủy đặc sản ở miền núi
# Phần 2: Kỹ thuật sản xuất giống và ương cá giống
# Phần 3: Kỹ thuật nuôi thủy sản ở các loại hình mặt nước.
# Phần 4: Nuôi thâm canh một số loài thủy đặc sản nước ngọt
# Phần 5: Bệnh cá và cách phòng trị
 "
94,Chăn Nuôi Lợn Hướng Nạc Ở Gia Đình Và Trang Trại,https://khosachonline.com/sach/chan-nuoi-lon-huong-nac-o-gia-dinh-va-trang-trai,Nông - Lâm - Ngư,Nguyễn Thiện,"Để đáp ứng và góp phần tích cực đưa chăn nuôi trở thành ngành sản xuất hàng hóa, trong chăn nuôi lợn giữ vai trò chủ đạo, nhất là ở hai vùng châu thổ sông Hồng và đồng bằng sông Cửu Long, trong những năm đầu của thế kỷ này và những năm tiếp theo; được sự hỗ trợ của Nhà xuất bản Nông nghiệp, nhóm tác giả biên soạn cuốn ""Chăn nuôi lợn hướng nạc ở gia đình và trang trại"" Cuốn sách đề cập đến 4 phần lớn: Công tác giống hiện đại và các giống lợn có năng suất cao đang nuôi ở nước ta; Vấn đề dinh dưỡng và thức ăn được tính toán theo phương pháp mới; Quy trình công nghệ nuôi các loại lợn lớn nhanh nhiều nạc; Các bệnh và cách phòng trị bệnh cho lợn... theo các kiến thức mới nhất."
95,Hỏi Đáp Về Nuôi Cá Nước Ngọt,https://khosachonline.com/sach/hoi-dap-ve-nuoi-ca-nuoc-ngot,Nông - Lâm - Ngư,Nguyễn Duy Khoát,"Để đáp ứng nhu cầu phổ cập kiến thức khoa học cho đông đảo bà con nông dân muốn hiểu biết, muốn thành công hơn trên con đường lập nghiệp của mình, muốn làm giàu từ nguồn lợi thủy đặc sản, Nhà xuất bản Hà Nội cho xuất bản cuốn sách Hỏi Đáp Về Nuôi Cá Nước Ngọt của KS. Nguyễn Duy Khoát - một chuyên gia của ngành thủy sản và có nhiều kinh nghiệm trong nghề. 
Với nội dung thiết thực, trình bày ngắn gọn dễ hiểu, cuốn sách sẽ góp phần hữu ích cho mọi gia đình nông dân muốn phát triển nghề nuôi cá."
96,Hướng Dẫn Kỹ Thuật Nuôi Cá Nước Ngọt,https://khosachonline.com/sach/huong-dan-ky-thuat-nuoi-ca-nuoc-ngot,Nông - Lâm - Ngư,Nguyễn Hữu Thọ,"Nuôi thuỷ sản nước ngọt những năm gần đây trở thành một hướng phát triển quan trọng trong nông nghiệp. Diện tích nuôi cá nước ngọt tăng nhanh do chủ trương của Nhà nước chuyển đổi những diện tích ruộng trũng cấy lúa năng suất thấp sang nuôi cá cho năng suất cao và ổn định. Mặc khác, sản phẩm nuôi thuỷ sản là nguồn thực phẩm giàu chất dinh dưỡng, ít có khả năng bị nhiễm độc nên được nhiều người ưa chuộng. Điều này cũng góp phần đáng kể thúc đẩy phát triển nuôi cá nước ngọt.
Nuôi trồng thuỷ sản không đòi hỏi quá nhiều vốn, quy trình công nghệ không cao, kỹ thuật nuôi cá hầu như người dân nào cũng biết, thời gian thu hồi vốn nhanh, có thể thu hoạch sản phẩm quanh năm. Với các đặc điểm quý giá này, ngày nay nuôi trồng thuỷ sản đã giúp nhiều nông hộ từ “ xoá đói” đến “làm giàu”. Tuy nhiên cũng không ít người đã bị rủi ro từ nuôi trồng thuỷ sản. Những rủi ro không đáng có ấy và hiệu quả canh tác nuôi trồng thuỷ sản chưa cao là do người nuôi cá thiếu những hiểu biết cơ bản về đời sóng của đối tượng nuôi với các đặc thù của đời sống dưới nước. Để canh tác có hiệu quả, nhất là trong thời đại mới này, người canh tác không thể không có kiến thức nhất định.
Để hỗ trợ cho bà con nông dân và những cán bộ khuyến ngư cấp cơ sở…. Trung tâm nghiên cức xuất bản sách và tạp chí phối hợp với Nhà xuất bản lao động xã hội cho xuất bản cuốn sách “Hướng dẫn kỹ thuật nuôi cá nước ngọt”. Tài liệu này được biên soạn nhằm cung cấp những hiểu biết cơ bản của đời sống của một số loài cá và những kiến thức ban đầu về canh tác nuôi trồng thuỷ sản."
97,Kỹ Thuật Nuôi Cá Chim Trắng Nước Ngọt,https://khosachonline.com/sach/ky-thuat-nuoi-ca-chim-trang-nuoc-ngot,Nông - Lâm - Ngư,Thái Bá Hồ - Ngô Trọng Lư,"Cá chim trắng là loài cá nhiệt đới, khả năng chịu lạnh kém. Theo tài liệu của viện nghiên cứu Thuỷ sản Châu Giang(Trung Quốc)khi nhiệt độ nước ở 12oC cá bơi lội không thăng bằng, nhiệt độ 10oC là giới hạn thấp nhất đối với cá và nhiệt độ xuống dưới 10oC cá sẽ chết. Đặc biệt khi nhiệt độ thấp từ 12-20oC cá con dễ mắc bệnh: bệnh trắng da, bệnh ký sinh trùng Gyrodaetylus, bệnh trùng quả dưa, bệnh trùng amip ở dạ dày.
Cá chim trắng nước ngọt vừa nhập vào nước ta là loài cá lớn nhanh, ăn tạp, thịt chắc, thơm ngon, đặc biệt là không có xương dăm, ít mùi tanh. Sách cung cấp cho bạn đọc về đặc điểm sinh học và kỹ thuật nuôi cá đặc sản đáng quý này."
98,Nuôi Vịt Siêu Thịt - Cv.super M,https://khosachonline.com/sach/nuoi-vit-sieu-thit-cv-super-m,Nông - Lâm - Ngư,Lương Tất Nhợ - Hoàng văn tiệu,"Giống vịt CV - Super M là giống siêu thịt của công ty Cherry Valley, Vương quốc Anh, tạo ra từ năm 1976. Ngan pháp được nhập vào nước ta năm 1996. Hiện nay giống vịt và ngan này đã được phát triển mạnh ở nhiều nước trên thế giới. Trong chăn nuôi gia cầm nói chung và chăn nuôi thủy cầm nói riêng, thức ăn và dinh dưỡng luôn là yếu tố quan trọng quyết định đến sự sinh trưởng phát triển của thủy cầm. Muốn cho chúng có chất lượng thịt tốt, thơm ngon bổ dưỡng đáp ứng được thị hiếu người tiêu dùng thì phải đảm bảo một khẩu phần ăn đầy đủ và cân bằng các chất dinh dưỡng đặc biệt là chú ý cân bằng giữa canxi và phốt pho đây là hai nguyên tố khoáng phổ biến nhất trong cơ thể vật nuôi."
99,Nuôi Vịt Trên Khô Không Cần Nước Bơi Lội - Một Kỹ Thuật Mới,https://khosachonline.com/sach/nuoi-vit-tren-kho-khong-can-nuoc-boi-loi-mot-ky-thuat-moi,Nông - Lâm - Ngư,Nguyễn Đức Trọng,"Người chăn nuôi vịt thường nghĩ tới nuôi vịt là phải có ao,hồ, sông, suối... không có nước để vịt bơi lội thì không nuôi được vịt. Với những kỹ thuật mới nuôi vịt trên khô (không cần nước để bơi lội) vẫn có thể nuôi được vịt đạt năng suất và chất lượng cao. Kết quả nghiên cứu và chuyển giao công nghệ này đã được người chăn nuôi vịt tiếp thu và có hiệu quả cao. Công nghệ nuôi vịt trên khô đã làm thay đổi hẳn cách nghĩ và cách làm của người nuôi vịt Việt Nam từ xưa tới nay.
Để giúp người nuôi vịt hiểu và áp dụng thành công kỹ thuật mới này, xin giới thiệu cuốn sách Nuôi Vịt Trên Khô Không Cần Nước Bơi Lội, Một Kỹ Thuật Mới."
100,Kỹ Thuật Trồng Và Khai Thác Đặc Sản Rừng,https://khosachonline.com/sach/ky-thuat-trong-va-khai-thac-dac-san-rung,Nông - Lâm - Ngư,Chu Thị Thơm,"Nước ta có rất nhiều rừng. Rừng không những có giá trị lớn về sinh thái môi trường và phòng hộ mà còn đem lại nhiều giá trị về kinh tế. Từ xa xưa tài nguyên rừng đã gắn bó với đời sống của nhân dân đặc biệt là nông dan miền núi bởi nó là nguồn cung cấp mọi sản phẩm phục vụ đời sống hàng ngày của họ. Trải qua bao thế hệ, người dân đã tích lũy được nhiều kinh nghiệm trong việc sử dụng các sản phẩm từ rừng... "
